filename,cv_split,cv_label,kvasir_mapped_label,kvasir_folder
dca1377dec974312_5980.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_5981.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_5983.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_5984.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_5985.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_5986.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_5987.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_5988.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_5989.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_5992.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_5994.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_5995.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_5996.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6000.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6001.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6002.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6004.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6006.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6007.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6010.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6011.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6012.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6013.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6016.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6018.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6021.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6022.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6023.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6025.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6026.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6027.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6028.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6029.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6030.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6031.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6033.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6034.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6035.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6036.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6038.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6039.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6040.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6041.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6042.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6043.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6045.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6046.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6047.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6048.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6049.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6050.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6051.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6052.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6053.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6056.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6057.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6058.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6059.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6061.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6062.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6065.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6066.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_6067.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7820.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7821.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7822.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7823.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7824.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7826.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7827.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7828.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7829.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7830.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7831.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7832.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7833.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7835.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7836.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7837.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7838.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7839.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7840.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7841.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7843.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7845.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7846.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7847.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7848.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7849.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7854.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7855.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7857.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7858.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7860.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7861.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7862.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7863.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7865.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7867.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7868.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7871.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7873.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7874.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7875.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7877.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7878.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7879.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7881.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7882.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7883.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7884.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7885.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7886.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7887.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7890.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7891.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7892.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7894.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7895.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7896.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7898.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7899.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7901.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7903.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7904.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7905.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7906.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7908.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7911.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7912.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7913.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7914.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7915.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7916.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7921.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7922.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7923.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7924.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7925.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7926.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7927.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7928.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7929.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7930.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7931.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7932.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7934.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7935.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7936.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7938.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7939.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7942.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7943.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7944.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7945.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7946.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7947.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7949.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7950.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7951.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7953.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7954.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7955.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7957.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7958.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7959.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7960.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7963.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7964.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7967.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7968.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7970.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7971.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7972.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7973.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7974.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7975.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7976.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7977.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7979.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7981.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7983.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7985.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7986.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7987.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7988.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7990.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7991.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7993.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7994.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7995.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_7997.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8000.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8001.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8002.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8003.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8004.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8006.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8007.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8009.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8010.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8013.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8015.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8016.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8017.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8019.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8020.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8022.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8023.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8025.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8026.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8027.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8028.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8031.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8032.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8033.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8036.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8037.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8038.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8039.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8041.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8042.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8043.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8044.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8045.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8046.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8048.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8049.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8051.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8052.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8053.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8054.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8058.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8059.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8060.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8061.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8062.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8063.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8064.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8065.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8068.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8069.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8070.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8071.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8072.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8076.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8078.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8082.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8083.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8084.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8085.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8086.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8089.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8091.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8092.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8094.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8095.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8096.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8097.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8098.jpg,training,Normal,Normal,normal_clean_mucosa
dca1377dec974312_8099.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10002.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10003.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10004.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10007.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10008.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10009.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10010.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10011.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10012.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10013.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10014.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10015.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10016.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10017.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10018.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10020.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10021.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10022.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10023.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10025.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10027.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10028.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10030.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10031.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10032.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10033.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10034.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10035.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10037.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10038.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10040.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10041.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10043.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10044.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10045.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10046.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10048.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10049.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10050.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10051.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10052.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10053.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10054.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10056.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10057.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10058.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10060.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10062.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10063.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10064.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10067.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10068.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10070.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10075.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10076.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10077.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10079.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10080.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10081.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10082.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10083.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10084.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10085.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10087.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10089.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10091.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10092.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10093.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10094.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10099.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10101.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10102.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10103.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10104.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10105.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10106.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10108.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10109.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10111.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_10113.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13200.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13202.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13204.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13205.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13208.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13210.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13212.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13213.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13214.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13216.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13217.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13218.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13219.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13220.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13222.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13224.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13225.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13227.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13228.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13229.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13230.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13231.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13233.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13234.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13235.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13236.jpg,training,Normal,Normal,normal_clean_mucosa
df6b47bafe5143f5_13239.jpg,training,Normal,Normal,normal_clean_mucosa
