source,partition,cv_dataset,cv_split,filename,path,phash,dhash,min_phash_dist_to_kvasir,min_dhash_dist_to_kvasir,nearest_kvasir_file
cv2024,validation_AIIMS,AIIMS,validation,ulcer1_550.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer1_550.jpg,94c3511f449f531f,f0f0f0e0a07070b8,8,7,dac1e27f7e4d4ef5_22535.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer1_66.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer1_66.jpg,d097443d937e1378,e0e2f038181c86c0,10,8,0728084c8da942d9_14224.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer1_912.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer1_912.jpg,917954f4343f4b70,dc92db5b96f0f4f0,14,13,eb0203196e284797_7147.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer1_932.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer1_932.jpg,943e51bd44f443ec,fcfcfdece4f8bcd4,6,7,3c8d5f0b90d7475d_4947.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer1_942.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer1_942.jpg,983651cd54fb4ee0,dcbe7d3d25f1baf0,12,13,64440803f87b4843_18756.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer2_1203.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer2_1203.jpg,c1321175456d4fdb,dc98f1f0f0f0f0f0,12,5,5e59c7fdb16c4228_45093.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer2_1585.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer2_1585.jpg,85ca459ac72d5337,e0e0dff7fcfcbee6,10,11,3ada4222967f421d_10821.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer2_2075.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer2_2075.jpg,c56a158d47371f91,f0b08041e0f0f0f0,10,6,89cdd41258c542c5_3779.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer2_2315.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer2_2315.jpg,c46a119f47237397,e0b080a2f0f0f0f0,8,5,0728084c8da942d9_22947.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer2_2335.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer2_2335.jpg,c06e119b972f469d,f0e0e3e6d8f8f0f0,10,8,7a47e8eacea04e64_63446.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer2_2734.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer2_2734.jpg,947c45c754131efc,e0b238bcb638f8f0,10,9,eb0203196e284797_5828.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer2_31.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer2_31.jpg,949955724d1e53e6,f8f8f8f0e4dcece4,12,6,af9bd7d0e43741e3_30148.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer2_471.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer2_471.jpg,d1c7053e407d0f3b,e4c852901919129c,10,13,d7a271f233ba4a40_6367.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer2_625.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer2_625.jpg,c56e40ff178c4e85,c482e1cccce1f0f0,12,9,48579eec79784294_26432.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer2_636.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer2_636.jpg,c16940a607674fdf,c0b152cec8c0f0d0,10,10,131368cc17e44240_31562.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer2_916.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer2_916.jpg,c09e146916675fbc,f4f4e4c585c382d8,12,10,fe5d372e43f94f68_25950.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer2_919.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer2_919.jpg,c09e146916675fbc,f4f4e4c585c382d8,12,10,fe5d372e43f94f68_25950.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer3_294.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer3_294.jpg,9067159b469c17ed,d88e8f8d8d98baf8,10,8,3ada4222967f421d_5672.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer3_464.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer3_464.jpg,c436116a47a74f6d,ccb8e0c4e0e1eae8,8,8,89cdd41258c542c5_3649.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer3_731.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer3_731.jpg,94c3511f449f531f,f0f0f0e0a07070b8,8,7,dac1e27f7e4d4ef5_22535.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer3_746.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer3_746.jpg,943e4160129f5ffc,f436707cb4b6f2f0,10,9,6cb700585c4f4070_12958.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer3_798.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer3_798.jpg,c5d0012f54cb1f3f,e09010842647cbc8,6,11,bca26705313a4644_29333.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1057.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1057.jpg,e26615cd44375a76,eccd0d8da7339ef0,12,12,d369e4f163df4aba_8214.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1077.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1077.jpg,9765493a461c5bce,eccececc4c3cf0e0,14,10,5bb1d3cc7dc64cec_16557.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1145.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1145.jpg,913344bc35f81be3,dcd8d998f871f0c0,12,8,c7084b3556e34619_58564.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1165.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1165.jpg,95654d3e1239c23f,eccedc9c8cecf8f0,12,8,5e59c7fdb16c4228_26604.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1185.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1185.jpg,9336449c536e1acf,e4ec4c8cd831e2c0,12,11,0531325b64674948_8335.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1215.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1215.jpg,842541dd41dd73f3,d6a6cef6fcf4f0e0,12,10,3ada4222967f421d_11584.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1225.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1225.jpg,826655d943379acd,c8b465cdf3f9f2f0,14,12,6cb700585c4f4070_18979.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1235.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1235.jpg,a4d2594f068c5e7d,e4cc8ca6e6c6a2c6,14,10,6cb700585c4f4070_12848.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1244.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1244.jpg,92cc4d3b133a7237,f0e0c48cdc8cb8f0,14,10,04a78ef00c5245e0_12953.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1255.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1255.jpg,92764439438f0bf7,b0b479599939f1f0,12,14,bca26705313a4644_23066.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1275.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1275.jpg,a5f01169468edb6d,94ae66eec7e3e6fc,14,11,d7a271f233ba4a40_7673.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1376.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1376.jpg,c8f41163459e1f6d,d89725e7c7c9b1fc,12,15,3ada4222967f421d_2559.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1416.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1416.jpg,c49c11734597175f,94b565e2838590c4,6,9,3c8d5f0b90d7475d_7150.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1464.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1464.jpg,c2f415791362cf0f,d8b465cdc9f1f1f0,16,11,fc32def0e7194981_89064.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_150.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_150.jpg,858150fe1767533e,c4d2d2f2723a8ee4,10,11,df6b47bafe5143f5_19229.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1747.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1747.jpg,8867551956df42ec,e6e7e7a9ab99b2b0,12,14,07c1fa15a20a4398_1521.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1805.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1805.jpg,d81cd12617ca1fb5,f0b232050f2be1d0,14,13,dca1377dec974312_7919.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1836.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1836.jpg,8d4614bdc69c17d6,e6e3e3c24b5332a4,14,13,131368cc17e44240_31018.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1926.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1926.jpg,9467064c562d5b9f,e4e6d29490b2b6f4,14,9,0728084c8da942d9_11008.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1936.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1936.jpg,85e7461e532b1367,e0e6ce92babcb4f4,10,11,89cdd41258c542c5_12952.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_1976.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_1976.jpg,d0700d8f533356bd,98b09c9998b9d9f0,8,12,dc221ccc65d34010_49064.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2086.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2086.jpg,91c1659543571f5e,f0f0f0e8f0f0f0f0,10,2,fc32def0e7194981_22502.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2096.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2096.jpg,95c6350d52175b9d,e0e0e0e0f0f0fefc,12,3,8885668afb844852_24606.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2116.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2116.jpg,95c35a9507174e57,f0f0f0e2e6f4f8f8,12,5,dca1377dec974312_7979.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2126.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2126.jpg,d1d2644953071f5f,d0b0f8f8f8f0f0e0,10,3,131368cc17e44240_30490.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2155.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2155.jpg,c993160c11ee0fdf,c0b0f3c2d3e3e3c6,14,10,3ada4222967f421d_10850.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2176.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2176.jpg,94c94526139d56ef,f0f0f0d8cc8ca6cc,8,8,c7084b3556e34619_39607.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2186.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2186.jpg,c59b11c456691fc7,f0b84cccc4c686c6,10,8,df6b47bafe5143f5_2795.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2195.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2195.jpg,c5d4118517635f5b,f8b241c6e6e2c3c8,10,12,131368cc17e44240_30763.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2241.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2241.jpg,e0b710de03f80f76,d48e0703030392c0,10,8,fb86bc87d3874cd7_12430.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2306.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2306.jpg,95c4d2352d3746d3,f0f0e4f6767e3cf8,10,8,89cdd41258c542c5_9764.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2431.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2431.jpg,d195806697dc9747,f0b070380c0482c0,12,6,df6b47bafe5143f5_2761.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2465.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2465.jpg,858d957753926297,f0f0f1f17111f0f0,10,9,df6b47bafe5143f5_14366.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2526.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2526.jpg,9dd570418507375f,d8b07170707838b8,10,8,7a47e8eacea04e64_63530.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2596.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2596.jpg,9d4300bf42774e6d,fc70705868783af0,12,10,64440803f87b4843_5681.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2626.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2626.jpg,c19c0c7195671bde,f8f0e0c8d8c8c6f0,12,8,0531325b64674948_10197.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_2636.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_2636.jpg,d18f443107725f73,f0f0e0c098989cc4,10,7,df6b47bafe5143f5_3938.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_281.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_281.jpg,9567c59346d9561c,dcff3f3e3e7cb8f0,8,8,89cdd41258c542c5_9760.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_316.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_316.jpg,94dad1cbc4c1472f,f03c7c7eff6ffefc,10,8,0728084c8da942d9_27176.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_343.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_343.jpg,907cc5c3471d1ee6,f09c3c3ec9c9f0f0,12,11,64440803f87b4843_18756.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_374.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_374.jpg,906947c5c5174f9e,c28b39b8b0f0fcfc,12,9,64440803f87b4843_7264.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_60.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_60.jpg,918d457051de47b7,f0f270309c8d8ecc,10,9,64440803f87b4843_19297.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_65.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_65.jpg,d19d056311cc577b,f0f070b098ce86c4,6,8,b2134f4a6f864613_10586.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_75.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_75.jpg,d18c457314ef1379,f0f030309819cacc,8,9,dca1377dec974312_7875.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm1_80.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm1_80.jpg,918f417116c71b7e,f0f2717031989cdc,10,9,8a00709108cd4e2b_8673.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm2_1065.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm2_1065.jpg,909d477577c21c0f,f0fafd9d8e9ccccc,12,10,89cdd41258c542c5_4125.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm2_1085.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm2_1085.jpg,87995dc2548f1e35,f0b27fcdcccdcece,14,10,8a00709108cd4e2b_17619.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm2_1365.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm2_1365.jpg,85e31996466d5756,c4cacf87ccecfaf8,10,9,fc32def0e7194981_58672.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm2_512.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm2_512.jpg,95c5450b1a6747db,f0f2d0947952ccfc,10,12,c11b28a8b2344716_76348.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm2_605.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm2_605.jpg,c8d5016f473f1a6c,c090b02161418386,12,7,d7a271f233ba4a40_7564.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm2_635.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm2_635.jpg,c1961579436e1fe8,f0f0e1c1d85193d0,12,11,0531325b64674948_10337.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm2_685.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm2_685.jpg,90630738528fdaf7,d4c0e0b0383c7cf0,12,9,131368cc17e44240_28957.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm2_695.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm2_695.jpg,b495c46a552bd22f,fcbe7c3a0f1d2be6,10,11,04a78ef00c5245e0_48824.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm2_715.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm2_715.jpg,959269c5170bdd2e,fcfcf4f8fcf6e3fa,14,7,131368cc17e44240_31528.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm2_895.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm2_895.jpg,b59b54494667523b,f0b83c77938f068c,10,12,0728084c8da942d9_11204.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm2_915.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm2_915.jpg,913e40eb36314ff1,f0b0981c1cd8d8e8,12,10,8885668afb844852_25680.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm2_965.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm2_965.jpg,b5b61488564f4bc7,fc3e0f1f8f1bb2fc,12,9,b2134f4a6f864613_14471.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm2_995.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm2_995.jpg,91974563559a5a6e,d8f83918878f9bd6,10,13,4aebc5cb2d4847aa_28552.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm3_156.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm3_156.jpg,913814fa54ae1f97,b898f0f0f8f0f0f0,10,5,3ada4222967f421d_5827.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm3_235.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm3_235.jpg,85c6151552735f67,f8f2e3e9e972fafc,8,11,c7084b3556e34619_58746.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm3_245.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm3_245.jpg,90ef551d54c6123f,f0b2e9e4f4f8f8f0,10,5,131368cc17e44240_31385.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm3_265.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm3_265.jpg,916f443653e44f71,f0b2e1f0d8f8b4d0,12,7,8a00709108cd4e2b_17611.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm3_295.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm3_295.jpg,c493156752761fd8,f0f0f0e0e066a6f0,12,6,df6b47bafe5143f5_13214.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm3_306.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm3_306.jpg,c190155b16a74fdb,f0b2f1c4f071e2e4,10,7,dca1377dec974312_14506.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm3_316.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm3_316.jpg,c197156a43de52e9,d8d8f2f1e1a1b0cc,10,9,eb0203196e284797_22872.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm3_366.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm3_366.jpg,c07b15ed41bc4e2e,f0ba69c9c5e1b2d0,8,10,07c1fa15a20a4398_7322.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm3_396.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm3_396.jpg,c05305fe15680f7f,e0e8d190ac61b0d0,10,10,fb86bc87d3874cd7_5286.jpg
cv2024,validation_AIIMS,AIIMS,validation,worm3_500.jpg,<CV2024_ROOT>/Dataset/validation/Worms/AIIMS/worm3_500.jpg,c08f117e46f516d5,d0f2d4c5a1e082d0,10,9,0531325b64674948_10182.jpg
